sourceCommit,sourcePath,changeType,globalPath,existsInGlobal,alreadyEquivalent,subject,containsHebrew,containsIsraelSpecificLogic,localeSensitive,dependencyStatus,classification,exactReason,proposedAction,requiredTests
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/build-parent-report-engine-decision-contract.js,M,utils/learning-pattern-decision/build-parent-report-engine-decision-contract.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/compose-parent-finding-with-factual-observations.js,A,utils/learning-pattern-decision/compose-parent-finding-with-factual-observations.js,false,false,cross-subject,false,false,true,missing_on_global,B_universal_direct,Missing on global HEAD; required for ADC/LPD/factualObservations/evidence closure after 60a0eadd,direct_port_then_wire_global_subjects_only,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/enrich-parent-finding-legacy-label.js,A,utils/learning-pattern-decision/enrich-parent-finding-legacy-label.js,false,false,cross-subject,false,false,true,missing_on_global,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/enrich-parent-finding-with-factual-pattern.js,A,utils/learning-pattern-decision/enrich-parent-finding-with-factual-pattern.js,false,false,cross-subject,false,false,true,missing_on_global,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/parent-facing-error-pattern-he.js,M,utils/learning-pattern-decision/parent-facing-error-pattern-he.js,true,false,cross-subject,true,false,true,ok,C_universal_with_locale_adaptation,"Hebrew parent-facing copy; global has English sibling layers (locales/en, parent-facing-error-pattern.js, burn-down packs)",port_meaning_into_english_i18n_not_hebrew_file,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/parent-report-ui-helpers.js,M,utils/learning-pattern-decision/parent-report-ui-helpers.js,true,false,cross-subject,false,false,true,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/resolve-repeated-mistake-patterns.js,M,utils/learning-pattern-decision/resolve-repeated-mistake-patterns.js,true,false,cross-subject,false,false,false,ok,B_universal_direct,Default: treat as engine/report infrastructure after filters,review_diff_then_port,factual_closure_en|report_parity|chrome_mapping
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/learning-pattern-decision/schema.js,M,utils/learning-pattern-decision/schema.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/parent-report-engine-v1-signals.js,M,utils/parent-report-engine-v1-signals.js,true,false,cross-subject,false,false,false,ok,C_universal_with_locale_adaptation,Report/Demo/LPD surface logic is universal but copy/chrome must be English/LTR via global i18n,port_structure_map_copy_to_en_packs,smoke_lpd_edc
3b9a89a6dad7fcf6764237df39898a68e7113c56,utils/parent-report-surface/parent-topic-display-chrome.js,A,utils/parent-report-surface/parent-topic-display-chrome.js,false,false,cross-subject,false,false,true,missing_on_global,B_universal_direct,Missing on global HEAD; required for ADC/LPD/factualObservations/evidence closure after 60a0eadd,direct_port_then_wire_global_subjects_only,factual_closure_en|report_parity|chrome_mapping
